variant,seed,dataset,data_loading_option,model_type,num_clients,beta,hop,use_pe,fulltraining_flag,repetition,fl_round,avg_client_val_acc,avg_client_val_loss,best_eval_acc_so_far,best_eval_loss_so_far,patience,round_time_s,global_test_acc
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,15,0.5516549047081541,1.4502126812934875,0.5516549047081541,,0,0.87,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,16,0.5552366124152217,1.4288761258125304,0.5552366124152217,,0,0.869,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,17,0.5589866124152216,1.408068346977234,0.5589866124152216,,0,0.877,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,18,0.5608554407129371,1.39189532995224,0.5608554407129371,,0,0.872,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,19,0.560968648260107,1.376077365875244,0.560968648260107,,0,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,20,0.5632438587920332,1.359090256690979,0.5632438587920332,,0,0.882,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,21,0.563069945748555,1.3490689158439637,0.5632438587920332,1.3490689158439637,0,0.87,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,22,0.5632618229471478,1.334753143787384,0.5632618229471478,1.3490689158439637,0,0.876,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,23,0.5631486153999781,1.3247777342796325,0.5632618229471478,1.3247777342796325,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,24,0.5695046760060387,1.314184319972992,0.5695046760060387,1.3247777342796325,0,0.875,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,25,0.5733452557161836,1.307981789112091,0.5733452557161836,1.3247777342796325,0,0.876,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,26,0.5688986153999781,1.3001244783401489,0.5733452557161836,1.3001244783401489,0,0.867,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,27,0.5733452557161836,1.2938312530517577,0.5733452557161836,1.2938312530517577,0,0.868,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,28,0.5710725284434564,1.287747859954834,0.5733452557161836,1.287747859954834,0,0.88,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,29,0.5710725284434564,1.2826274752616882,0.5733452557161836,1.2826274752616882,0,0.867,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,30,0.5731558617767897,1.2758592367172241,0.5733452557161836,1.2758592367172241,0,0.876,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,31,0.5667998011707291,1.2750337243080139,0.5733452557161836,1.2750337243080139,0,0.871,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,32,0.577239195110123,1.268691885471344,0.577239195110123,1.2750337243080139,0,0.861,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,33,0.5728831345040624,1.2666802048683166,0.577239195110123,1.2666802048683166,0,0.868,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,34,0.5789058617767896,1.2595711588859557,0.5789058617767896,1.2666802048683166,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,35,0.5749664678373957,1.2589763045310973,0.5789058617767896,1.2589763045310973,0,0.877,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,36,0.5728831345040624,1.2578407168388366,0.5789058617767896,1.2578407168388366,0,0.87,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,37,0.5749664678373957,1.2563498139381408,0.5789058617767896,1.2563498139381408,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,38,0.5749664678373957,1.254014903306961,0.5789058617767896,1.254014903306961,0,0.874,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,39,0.5749664678373957,1.2505043566226959,0.5789058617767896,1.2505043566226959,0,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,40,0.5749664678373957,1.2514636874198914,0.5789058617767896,1.2505043566226959,1,0.875,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,41,0.5749664678373957,1.2471559584140777,0.5789058617767896,1.2471559584140777,0,0.873,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,42,0.5749664678373957,1.2492203652858733,0.5789058617767896,1.2471559584140777,1,0.873,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,43,0.575049801170729,1.2483188033103942,0.5789058617767896,1.2471559584140777,2,0.871,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,44,0.575049801170729,1.2488578736782074,0.5789058617767896,1.2471559584140777,3,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,45,0.577049801170729,1.2437158942222595,0.5789058617767896,1.2437158942222595,0,0.869,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,46,0.577049801170729,1.2448464035987854,0.5789058617767896,1.2437158942222595,1,0.87,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,47,0.575049801170729,1.2441064417362213,0.5789058617767896,1.2437158942222595,2,0.872,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,48,0.575049801170729,1.2441810607910155,0.5789058617767896,1.2437158942222595,3,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,49,0.575049801170729,1.2439586520195007,0.5789058617767896,1.2437158942222595,4,0.876,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,0,0.20596450691029067,1.9182547569274901,0.20596450691029067,,0,5.539,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,1,0.273910521170667,1.8932650208473205,0.273910521170667,,0,0.876,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,2,0.33622544662882203,1.8593671321868896,0.33622544662882203,,0,0.881,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,3,0.39703839605299396,1.822011399269104,0.39703839605299396,,0,0.891,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,4,0.44835698281747616,1.78192036151886,0.44835698281747616,,0,0.875,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,5,0.48941029544687564,1.745130228996277,0.48941029544687564,,0,0.873,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,6,0.50601978356131,1.707370352745056,0.50601978356131,,0,0.877,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,7,0.5209261772167826,1.6715635895729064,0.5209261772167826,,0,0.876,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,8,0.5166971794275416,1.6382820844650268,0.5209261772167826,1.6382820844650268,0,0.869,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,9,0.5448738156598881,1.6033948898315429,0.5448738156598881,1.6382820844650268,0,0.91,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,10,0.5567049395489887,1.569517183303833,0.5567049395489887,1.6382820844650268,0,0.87,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,11,0.5625354421561768,1.5349278092384337,0.5625354421561768,1.6382820844650268,0,0.871,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,12,0.5673012804206696,1.5051584601402284,0.5673012804206696,1.6382820844650268,0,0.888,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,13,0.576033310968738,1.4760053873062133,0.576033310968738,1.6382820844650268,0,0.877,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,14,0.5820676303707802,1.4499523043632507,0.5820676303707802,1.6382820844650268,0,0.881,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,15,0.586856925654281,1.421671986579895,0.586856925654281,1.6382820844650268,0,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,16,0.5983641165338456,1.401022982597351,0.5983641165338456,1.6382820844650268,0,0.868,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,17,0.6052657247452001,1.3761970281600953,0.6052657247452001,1.6382820844650268,0,0.888,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,18,0.60929148964053,1.3562291502952575,0.60929148964053,1.6382820844650268,0,0.882,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,19,0.609946251545292,1.3379790663719178,0.609946251545292,1.6382820844650268,0,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,20,0.6221578342460052,1.3211028218269347,0.6221578342460052,1.6382820844650268,0,0.884,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,21,0.6153172598326773,1.3069603800773621,0.6221578342460052,1.3069603800773621,0,0.874,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,22,0.6205024450178624,1.291696298122406,0.6221578342460052,1.291696298122406,0,0.884,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,23,0.621931016446434,1.278210997581482,0.6221578342460052,1.278210997581482,0,0.881,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,24,0.624586002969345,1.2660339593887329,0.624586002969345,1.278210997581482,0,0.875,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,25,0.6208265818996808,1.2545259118080139,0.624586002969345,1.2545259118080139,0,0.881,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,26,0.6271779281903597,1.245910406112671,0.6271779281903597,1.2545259118080139,0,0.876,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,27,0.6271779281903597,1.2353642582893372,0.6271779281903597,1.2353642582893372,0,0.877,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,28,0.6271779281903597,1.225374460220337,0.6271779281903597,1.225374460220337,0,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,29,0.6271779281903597,1.2171796679496765,0.6271779281903597,1.2171796679496765,0,0.873,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,30,0.6271779281903597,1.2126627802848815,0.6271779281903597,1.2126627802848815,0,0.885,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,31,0.6271779281903597,1.2050152182579041,0.6271779281903597,1.2050152182579041,0,0.872,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,32,0.6255112615236931,1.198436689376831,0.6271779281903597,1.198436689376831,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,33,0.6271779281903597,1.195053017139435,0.6271779281903597,1.195053017139435,0,0.869,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,34,0.6286064996189311,1.1880664944648742,0.6286064996189311,1.195053017139435,0,0.886,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,35,0.6286064996189311,1.1852602124214173,0.6286064996189311,1.1852602124214173,0,0.874,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,36,0.6286347482065018,1.1797420859336853,0.6286347482065018,1.1852602124214173,0,0.868,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,37,0.6266989304011187,1.178458023071289,0.6286347482065018,1.178458023071289,0,0.875,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,38,0.6233655970677854,1.1756240010261536,0.6286347482065018,1.1756240010261536,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,39,0.6233655970677854,1.1724722385406494,0.6286347482065018,1.1724722385406494,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,40,0.6252523895206156,1.1705271124839782,0.6286347482065018,1.1705271124839782,0,0.877,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,41,0.6292781544159457,1.1690598368644713,0.6292781544159457,1.1705271124839782,0,0.872,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,42,0.6271042413724673,1.1654721736907958,0.6292781544159457,1.1654721736907958,0,0.885,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,43,0.6254093261182301,1.164636528491974,0.6292781544159457,1.164636528491974,0,0.871,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,44,0.6292781544159457,1.165791893005371,0.6292781544159457,1.164636528491974,1,0.874,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,45,0.628770908039134,1.162247908115387,0.6292781544159457,1.162247908115387,0,0.88,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,46,0.6292781544159457,1.1615956664085387,0.6292781544159457,1.1615956664085387,0,0.864,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,47,0.6271042413724673,1.1606207847595216,0.6292781544159457,1.1606207847595216,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,48,0.6292781544159457,1.1621165990829467,0.6292781544159457,1.1606207847595216,1,0.887,
fedavg_weighted,1,Cora,zero_hop,GCN,10,1,1,False,False,1,49,0.6287709080391342,1.1601752877235412,0.6292781544159457,1.1601752877235412,0,0.874,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,0,0.12955052578998974,1.9516225337982178,0.12955052578998974,,0,5.542,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,1,0.1711601905190655,1.9353128671646118,0.1711601905190655,,0,0.876,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,2,0.21979327236983673,1.9068881273269653,0.21979327236983673,,0,0.882,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,3,0.2810034703206208,1.8764164090156554,0.2810034703206208,,0,0.886,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,4,0.3358635492172367,1.8370367169380188,0.3358635492172367,,0,0.882,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,5,0.40033792177858285,1.7981737017631532,0.40033792177858285,,0,0.889,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,6,0.4398319709863948,1.7548828840255737,0.4398319709863948,,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,7,0.4608319412603589,1.712386167049408,0.4608319412603589,,0,0.878,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,8,0.4820538697313676,1.6730608940124512,0.4820538697313676,,0,0.877,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,9,0.5087308920121754,1.629470431804657,0.5087308920121754,,0,0.872,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,10,0.5326483905573263,1.5869187474250794,0.5326483905573263,,0,0.875,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,11,0.5538987912497665,1.546359896659851,0.5538987912497665,,0,0.888,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,12,0.5633525451262289,1.5128285765647889,0.5633525451262289,,0,0.875,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,13,0.5716649992979242,1.4827438712120056,0.5716649992979242,,0,0.908,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,14,0.5700286356615607,1.4564968943595886,0.5716649992979242,1.4564968943595886,0,0.885,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,15,0.5722772939799864,1.4288524985313416,0.5722772939799864,1.4564968943595886,0,0.874,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,16,0.5829023415533735,1.4098053216934203,0.5829023415533735,1.4564968943595886,0,0.866,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,17,0.5815231841254356,1.3890333771705627,0.5829023415533735,1.3890333771705627,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,18,0.5884670219709951,1.3732936263084412,0.5884670219709951,1.3890333771705627,0,0.989,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,19,0.5866488401528132,1.3615432381629944,0.5884670219709951,1.3615432381629944,0,0.877,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,20,0.5920317023886167,1.341670274734497,0.5920317023886167,1.3615432381629944,0,0.886,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,21,0.5908318466887609,1.3352490663528442,0.5920317023886167,1.3352490663528442,0,0.87,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,22,0.5924682103251246,1.3177709102630615,0.5924682103251246,1.3352490663528442,0,0.883,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,23,0.5921690650259793,1.313444697856903,0.5924682103251246,1.313444697856903,0,0.883,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,24,0.6002256405733749,1.2985777020454408,0.6002256405733749,1.313444697856903,0,0.867,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,25,0.5984399262876606,1.2947424173355102,0.6002256405733749,1.2947424173355102,0,0.872,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,26,0.6002256405733749,1.2852171421051026,0.6002256405733749,1.2852171421051026,0,0.869,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,27,0.5966542120019462,1.2828598856925963,0.6002256405733749,1.2828598856925963,0,0.873,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,28,0.5919929653894802,1.2747179865837097,0.6002256405733749,1.2747179865837097,0,0.874,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,29,0.5919929653894802,1.26815505027771,0.6002256405733749,1.26815505027771,0,0.882,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,30,0.5922151876117023,1.2679290413856505,0.6002256405733749,1.2679290413856505,0,0.876,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,31,0.591811147207662,1.2592504262924193,0.6002256405733749,1.2592504262924193,0,0.869,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,32,0.5904608016467902,1.261367666721344,0.6002256405733749,1.2592504262924193,1,0.872,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,33,0.591811147207662,1.2522512078285217,0.6002256405733749,1.2522512078285217,0,0.881,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,34,0.5940333694298843,1.2516284227371215,0.6002256405733749,1.2516284227371215,0,0.876,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,35,0.5915943450396404,1.2489783763885498,0.6002256405733749,1.2489783763885498,0,0.88,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,36,0.5893721228174181,1.2437853932380676,0.6002256405733749,1.2437853932380676,0,0.878,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,37,0.5915943450396404,1.243381130695343,0.6002256405733749,1.243381130695343,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,38,0.589808630753926,1.2398850679397584,0.6002256405733749,1.2398850679397584,0,0.877,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,39,0.5893696063636822,1.2390666007995605,0.6002256405733749,1.2390666007995605,0,0.873,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,40,0.5893696063636822,1.2386753559112549,0.6002256405733749,1.2386753559112549,0,0.877,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,41,0.5854745014685772,1.2377447605133056,0.6002256405733749,1.2377447605133056,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,42,0.5913006197946956,1.2364230275154113,0.6002256405733749,1.2364230275154113,0,0.876,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,43,0.5872926832867591,1.2306942462921142,0.6002256405733749,1.2306942462921142,0,0.873,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,44,0.5913006197946956,1.2322670221328735,0.6002256405733749,1.2306942462921142,1,0.882,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,45,0.5930550057596079,1.2303381085395813,0.6002256405733749,1.2303381085395813,0,0.877,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,46,0.5948093917245203,1.230907666683197,0.6002256405733749,1.2303381085395813,1,0.874,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,47,0.5948093917245203,1.2271563172340394,0.6002256405733749,1.2271563172340394,0,0.883,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,48,0.5909912099063384,1.227844500541687,0.6002256405733749,1.2271563172340394,1,0.875,
fedavg_weighted,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,49,0.5929912099063385,1.225369155406952,0.6002256405733749,1.225369155406952,0,0.877,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,0,0.14883301750748812,1.9467097759246825,0.14883301750748812,,0,5.584,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,1,0.19822561307668105,1.9279935479164123,0.19822561307668105,,0,0.88,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,2,0.24533534257466844,1.8995857000350953,0.24533534257466844,,0,0.875,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,3,0.32390199002875175,1.8589919209480286,0.32390199002875175,,0,0.883,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,4,0.3940992208783865,1.823691475391388,0.3940992208783865,,0,0.891,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,5,0.4320229206225516,1.7807883620262146,0.4320229206225516,,0,0.885,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,6,0.4527767428696027,1.7423557877540587,0.4527767428696027,,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,7,0.5083797296961484,1.6963871598243714,0.5083797296961484,,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,8,0.533960515399885,1.6568155884742737,0.533960515399885,,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,9,0.5529551916513323,1.6141219854354858,0.5529551916513323,,0,0.876,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,10,0.5729794967602488,1.5730494856834412,0.5729794967602488,,0,0.873,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,11,0.5912788471993689,1.5322900533676147,0.5912788471993689,,0,0.882,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,12,0.6117151949869284,1.4965235590934753,0.6117151949869284,,0,0.889,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,13,0.6191878725825568,1.4615687727928162,0.6191878725825568,,0,0.875,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,14,0.6242619015295364,1.4288438558578491,0.6242619015295364,,0,0.893,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,15,0.6365202739108597,1.397231674194336,0.6365202739108597,,0,0.882,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,16,0.6292721166627024,1.372182834148407,0.6365202739108597,1.372182834148407,0,0.886,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,17,0.6373911447817306,1.3457527160644531,0.6373911447817306,1.372182834148407,0,0.883,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,18,0.6422147183553042,1.3265814304351806,0.6422147183553042,1.372182834148407,0,0.873,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,19,0.6421133670039527,1.3056004881858825,0.6422147183553042,1.3056004881858825,0,0.871,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,20,0.6434647183553042,1.2851602554321289,0.6434647183553042,1.3056004881858825,0,0.872,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,21,0.6447147183553041,1.2702905058860778,0.6447147183553041,1.3056004881858825,0,0.869,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,22,0.645575374093009,1.2547682046890258,0.645575374093009,1.3056004881858825,0,0.871,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,23,0.6482780767957117,1.2387029886245728,0.6482780767957117,1.3056004881858825,0,0.878,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,24,0.6499174210580068,1.2264574408531188,0.6499174210580068,1.3056004881858825,0,0.884,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,25,0.6476951988357846,1.212555754184723,0.6499174210580068,1.212555754184723,0,0.891,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,26,0.6476951988357846,1.2032534956932068,0.6499174210580068,1.2032534956932068,0,0.885,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,27,0.6476951988357846,1.1937017440795898,0.6499174210580068,1.1937017440795898,0,0.875,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,28,0.6489451988357847,1.1861134231090547,0.6499174210580068,1.1861134231090547,0,0.877,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,29,0.6526678764314131,1.1781102061271667,0.6526678764314131,1.1861134231090547,0,0.879,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,30,0.6485285321691181,1.1715790390968324,0.6526678764314131,1.1715790390968324,0,0.876,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,31,0.6485285321691181,1.1641107976436615,0.6526678764314131,1.1641107976436615,0,0.88,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,32,0.6485285321691181,1.158657318353653,0.6526678764314131,1.158657318353653,0,0.88,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,33,0.6485285321691181,1.1539405584335327,0.6526678764314131,1.1539405584335327,0,0.874,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,34,0.6485285321691181,1.147161489725113,0.6526678764314131,1.147161489725113,0,0.882,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,35,0.6485285321691181,1.1456271648406982,0.6526678764314131,1.1456271648406982,0,0.887,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,36,0.6485285321691181,1.1428494155406952,0.6526678764314131,1.1428494155406952,0,0.878,
fedavg_weighted,2,Cora,zero_hop,GCN,10,1,1,False,False,1,37,0.6485285321691181,1.1391279697418213,0.6526678764314131,1.1391279697418213,0,0.885,
